from_city,to_city,airline,days_from_today,departure_hour,day_of_week,seats,stops,is_weekend,base_price,demand_index,price
DEL,BLR,Vistara,58,6,3,200,0,0,5150,0.535,3091
BLR,BOM,AirIndia,49,12,0,200,0,1,7099,0.727,5357
BLR,HYD,IndiGo,12,21,1,150,1,0,4551,1.25,6256
HYD,BLR,AirIndia,13,21,5,200,1,1,5666,1.33,9259
HYD,BOM,Akasa,34,6,5,200,0,0,7425,0.91,7015
BOM,HYD,IndiGo,57,18,4,180,0,0,6598,0.531,3501
CCU,MAA,AirIndia,60,21,0,150,1,0,6159,0.417,2726
MAA,CCU,Vistara,53,6,2,150,1,0,6712,0.657,4124
DEL,HYD,IndiGo,2,12,4,150,0,1,5537,1.58,8475
DEL,HYD,Vistara,11,12,6,180,1,1,4841,1.411,6967
CCU,DEL,IndiGo,3,9,4,200,1,0,4979,1.45,6913
BOM,DEL,Vistara,55,9,1,180,0,1,6962,0.578,3644
DEL,BOM,IndiGo,5,12,3,150,0,0,4157,1.414,5714
DEL,CCU,IndiGo,10,12,1,200,0,1,3973,1.262,5196
BOM,HYD,AirIndia,4,12,2,200,0,0,6730,1.486,10176
CCU,BOM,Vistara,5,12,3,180,1,1,5464,1.459,8028
BLR,MAA,AirIndia,53,6,1,150,0,0,6904,0.583,3952
BOM,CCU,AirIndia,41,6,0,150,1,0,7066,0.819,4780
HYD,DEL,Vistara,14,12,0,180,1,1,5148,1.213,6416
MAA,CCU,IndiGo,32,9,2,200,1,1,6851,0.982,6362
BOM,HYD,Vistara,21,12,3,180,1,0,4487,1.178,4989
DEL,BLR,AirIndia,58,21,1,150,1,1,6682,0.52,3683
BOM,MAA,Vistara,59,21,0,200,1,0,3972,0.571,2374
BOM,HYD,Vistara,11,21,6,150,1,0,4530,1.42,7131
MAA,BLR,Akasa,29,21,6,150,0,0,4997,1.022,5350
BLR,MAA,IndiGo,54,6,0,150,1,1,6201,0.555,3383
DEL,BOM,Vistara,55,9,1,180,1,0,6720,0.639,4387
CCU,HYD,Vistara,50,18,5,200,1,0,4997,0.63,3209
MAA,DEL,IndiGo,40,9,6,150,1,0,5824,0.89,5369
BOM,BLR,AirIndia,8,18,5,150,0,1,6832,1.44,9572
HYD,BOM,Vistara,28,18,5,150,0,0,6755,1.013,7442
HYD,BLR,IndiGo,60,9,5,200,1,0,3860,0.534,2292
MAA,DEL,AirIndia,24,12,0,200,0,0,6284,0.972,5720
HYD,CCU,AirIndia,25,18,5,200,1,0,6601,1.033,6121
DEL,MAA,IndiGo,27,18,6,180,1,0,6323,0.998,5872
BLR,BOM,Vistara,57,12,0,150,0,1,5659,0.466,2677
HYD,BLR,AirIndia,54,12,4,150,0,0,4595,0.576,2852
BOM,MAA,IndiGo,55,12,2,180,0,1,4888,0.591,3015
HYD,CCU,Vistara,57,12,4,150,1,0,5017,0.58,3218
MAA,CCU,AirIndia,33,21,0,180,0,1,7482,0.966,7389
DEL,HYD,Akasa,53,9,6,150,1,0,4170,0.599,2866
MAA,BLR,AirIndia,10,12,2,150,1,1,4009,1.289,5377
BLR,MAA,Vistara,21,6,4,150,0,0,6241,1.191,8010
MAA,BOM,Akasa,29,12,5,200,1,0,6559,1.076,7226
CCU,BOM,Akasa,44,21,6,180,0,1,3535,0.772,2570
CCU,HYD,IndiGo,24,9,6,150,0,0,5277,1.059,5661
BOM,CCU,AirIndia,39,6,5,150,1,1,6740,0.763,4367
DEL,CCU,Vistara,49,18,5,150,0,1,6490,0.736,5030
HYD,MAA,IndiGo,9,12,0,180,0,0,6532,1.37,9128
CCU,BOM,Vistara,37,21,0,150,1,1,7353,0.836,6988
BLR,HYD,AirIndia,39,6,0,200,0,1,4592,0.951,4587
BOM,MAA,AirIndia,47,21,4,180,0,1,4846,0.711,3593
BOM,MAA,IndiGo,49,12,2,150,1,1,4007,0.706,3026
BOM,CCU,IndiGo,42,18,6,180,0,1,5744,0.83,4135
CCU,HYD,AirIndia,6,9,5,180,1,0,6063,1.44,9632
BLR,DEL,IndiGo,25,12,4,200,0,0,3668,1.08,4197
DEL,HYD,IndiGo,38,9,5,200,1,0,6197,0.808,4919
BOM,MAA,Akasa,44,6,1,180,1,1,4211,0.652,3278
HYD,MAA,Vistara,59,6,1,150,1,1,3566,0.576,2031
DEL,BOM,Akasa,50,18,3,180,0,0,3648,0.699,2302
MAA,HYD,AirIndia,26,9,2,150,0,0,5456,1.088,6318
DEL,MAA,IndiGo,49,6,0,180,1,1,4171,0.635,2819
CCU,BOM,Vistara,34,6,2,200,1,1,3513,0.897,3446
MAA,BOM,Vistara,45,18,5,180,0,0,7218,0.685,4800
HYD,DEL,IndiGo,57,12,5,180,0,1,4790,0.628,2540
DEL,HYD,AirIndia,43,21,5,150,1,1,3783,0.828,3187
CCU,MAA,IndiGo,38,21,0,180,1,0,7278,0.853,5964
DEL,BOM,Akasa,29,12,2,150,1,0,6136,1.095,7065
BLR,MAA,AirIndia,27,6,6,150,0,1,5525,0.992,6362
BLR,DEL,Vistara,26,21,3,200,0,0,4972,1.032,4993
BOM,MAA,Vistara,7,6,4,200,0,1,4394,1.394,5461
MAA,CCU,Akasa,17,9,5,180,0,0,6291,1.192,7032
HYD,BLR,IndiGo,55,12,5,180,1,0,4071,0.595,2261
BLR,BOM,Akasa,55,18,2,150,0,0,3697,0.601,2358
MAA,BLR,Akasa,6,6,3,150,1,1,5171,1.415,7610
BOM,DEL,Akasa,31,6,0,150,1,0,3699,1.074,4780
BLR,BOM,Akasa,25,18,4,200,0,1,4573,1.105,5663
CCU,BOM,IndiGo,31,9,5,150,0,1,4416,0.96,4597
DEL,BOM,AirIndia,22,12,2,180,0,0,6623,1.184,7979
MAA,CCU,IndiGo,16,9,3,150,0,1,6020,1.254,6388
BLR,MAA,Akasa,22,18,5,150,0,0,6326,1.083,6428
MAA,BOM,IndiGo,2,6,0,200,1,1,5874,1.398,8865
BLR,MAA,Vistara,50,9,3,180,0,1,5267,0.694,3751
BLR,BOM,Vistara,34,12,3,200,0,0,5885,1.027,5756
CCU,BLR,Vistara,43,9,2,180,1,1,6501,0.835,5838
BOM,DEL,IndiGo,10,9,0,200,0,1,7072,1.339,9296
DEL,HYD,Akasa,35,18,0,150,1,0,6368,0.928,6245
DEL,CCU,AirIndia,19,21,4,180,1,0,7447,1.21,8539
BLR,BOM,Akasa,17,6,5,180,1,0,4705,1.151,5008
DEL,MAA,AirIndia,4,18,0,150,0,0,7402,1.375,9788
MAA,DEL,Vistara,18,6,5,180,1,1,3894,1.28,5236
CCU,DEL,Akasa,8,9,3,150,0,1,4089,1.372,5717
CCU,BLR,Akasa,53,9,4,150,0,1,5000,0.531,2502
BLR,HYD,IndiGo,38,21,2,150,0,1,3954,0.896,3639
CCU,HYD,AirIndia,53,21,3,200,0,0,4513,0.65,2739
BOM,DEL,AirIndia,21,12,1,150,1,1,3585,1.077,3798
BLR,DEL,AirIndia,18,9,5,180,0,1,5289,1.207,6186
CCU,DEL,Vistara,44,21,3,150,1,0,4615,0.83,3228
DEL,BOM,Vistara,38,21,1,200,1,0,6785,0.859,6290
MAA,DEL,Vistara,6,18,0,200,0,1,5954,1.509,8947
HYD,BLR,AirIndia,13,21,5,180,0,0,4854,1.391,6646
DEL,CCU,AirIndia,50,6,4,200,1,1,5946,0.638,3621
BOM,BLR,IndiGo,52,18,1,200,1,0,5778,0.521,2683
MAA,HYD,AirIndia,24,12,1,200,1,0,4716,1.096,5098
HYD,DEL,Akasa,2,6,4,200,1,1,4626,1.475,6909
BOM,HYD,IndiGo,4,21,0,150,0,0,4106,1.451,5948
HYD,BLR,IndiGo,38,6,4,180,0,0,4437,0.803,4172
DEL,CCU,AirIndia,17,6,3,180,1,1,3957,1.276,4778
HYD,BOM,IndiGo,32,6,2,180,1,0,5307,0.873,5689
MAA,BLR,Vistara,14,12,2,200,1,0,6618,1.31,9729
HYD,BOM,AirIndia,40,18,6,150,0,0,6167,0.868,5903
BOM,DEL,Akasa,60,6,5,200,0,1,6779,0.524,3861
BLR,MAA,Vistara,1,18,6,150,0,0,6176,1.563,9931
DEL,MAA,AirIndia,27,18,3,200,1,0,6354,1.016,5493
CCU,BLR,IndiGo,18,6,0,150,1,1,5325,1.174,6379
BLR,HYD,Akasa,59,6,1,200,0,0,6582,0.419,2987
HYD,CCU,Vistara,29,21,4,180,0,1,6877,1.092,6946
MAA,BOM,AirIndia,37,9,0,150,0,0,5444,0.85,4514
DEL,MAA,AirIndia,13,21,6,200,1,0,5403,1.285,7534
CCU,DEL,Akasa,59,6,5,180,0,1,4551,0.564,2677
BLR,HYD,IndiGo,27,6,0,150,0,1,4745,1.088,4964
BLR,CCU,Vistara,55,21,3,180,1,0,5724,0.597,3113
MAA,BLR,Vistara,29,9,4,180,0,0,4237,1.038,4570
CCU,DEL,Vistara,54,12,2,180,1,1,5565,0.628,4054
BOM,MAA,Akasa,51,6,3,150,1,1,4934,0.596,3077
BOM,BLR,IndiGo,53,18,5,150,1,0,4352,0.588,2677
BOM,BLR,AirIndia,44,18,4,180,0,0,6699,0.82,5539
DEL,BOM,IndiGo,34,21,3,200,1,0,4809,0.969,4702
HYD,MAA,Vistara,42,6,3,200,0,0,5740,0.872,5116
BLR,HYD,AirIndia,29,6,2,180,1,1,6707,1.027,7193
HYD,BOM,AirIndia,47,21,1,150,1,0,7136,0.835,5985
BOM,DEL,AirIndia,37,6,6,180,0,1,4169,0.833,3432
MAA,BOM,AirIndia,34,12,1,180,1,1,6147,0.973,6195
BLR,CCU,Akasa,11,12,3,150,1,1,4126,1.31,5046
MAA,BLR,Vistara,13,9,4,180,1,1,5924,1.348,7622
DEL,MAA,IndiGo,19,18,6,200,1,0,6906,1.221,9261
HYD,DEL,IndiGo,26,6,5,150,0,1,6145,1.126,7275
BOM,DEL,Akasa,10,6,5,150,1,1,6128,1.34,7872
BLR,DEL,Vistara,27,18,1,180,1,1,5678,0.984,5690
BOM,MAA,Akasa,54,21,6,180,1,1,5631,0.611,3548
CCU,BLR,Akasa,4,21,4,200,0,1,5708,1.388,8474
HYD,BLR,Vistara,13,18,0,180,0,1,4858,1.256,6387
HYD,MAA,IndiGo,21,21,3,150,0,0,4895,1.102,4797
BLR,DEL,Akasa,22,12,2,200,1,0,5344,1.138,7030
BLR,CCU,AirIndia,33,21,1,180,0,0,5884,0.889,5522
MAA,BLR,Akasa,39,9,2,180,0,0,7067,0.841,6013
BLR,DEL,AirIndia,55,9,0,180,1,1,7147,0.531,3760
CCU,BOM,Vistara,20,18,2,150,1,0,6443,1.231,8499
DEL,BOM,AirIndia,17,9,6,150,1,0,6514,1.186,7586
BOM,BLR,Akasa,54,6,1,150,1,0,6602,0.576,3986
CCU,DEL,Akasa,23,9,0,200,1,1,6573,1.197,7114
CCU,BOM,AirIndia,50,18,0,180,0,1,4560,0.598,2613
CCU,HYD,Vistara,22,9,3,200,1,1,6982,1.108,9043
CCU,HYD,IndiGo,32,18,1,180,1,0,6650,1.05,6255
CCU,HYD,Akasa,26,6,6,200,0,0,7102,0.983,6758
CCU,BOM,Akasa,13,12,6,150,0,1,4646,1.331,5822
HYD,MAA,AirIndia,1,6,3,200,1,1,3636,1.528,5248
HYD,BLR,Vistara,45,21,4,180,1,0,6882,0.733,5279
MAA,DEL,AirIndia,54,6,5,200,0,1,4177,0.596,2539
HYD,DEL,Vistara,30,6,5,150,1,1,4297,1.048,3938
HYD,BOM,AirIndia,14,18,5,180,0,0,5141,1.194,6476
BLR,CCU,Vistara,13,21,5,150,1,1,7085,1.29,8058
HYD,CCU,Vistara,13,21,4,150,0,0,5308,1.283,6136
HYD,MAA,AirIndia,52,9,4,200,0,0,5564,0.58,3042
CCU,BOM,AirIndia,29,9,4,180,0,0,7199,1.058,8228
DEL,CCU,Vistara,55,12,2,200,0,0,7130,0.557,4605
MAA,HYD,IndiGo,2,12,4,150,1,0,7131,1.384,9914
HYD,BOM,IndiGo,58,9,0,150,1,0,5630,0.51,2992
CCU,DEL,IndiGo,45,21,5,200,0,0,4383,0.743,2998
MAA,HYD,Akasa,44,9,2,200,1,1,4588,0.751,3015
HYD,BOM,IndiGo,42,18,4,200,1,1,7029,0.744,5367
DEL,HYD,IndiGo,25,12,2,200,0,1,4368,1.094,4892
DEL,MAA,AirIndia,60,6,4,200,1,1,6708,0.555,3800
MAA,BOM,Vistara,16,12,0,180,1,1,3862,1.173,4927
BOM,BLR,IndiGo,48,18,3,150,1,0,6779,0.709,5017
DEL,CCU,Akasa,52,12,5,180,0,1,5155,0.684,3283
BLR,CCU,Vistara,56,21,0,200,1,1,4563,0.479,2419
HYD,MAA,Vistara,43,21,2,200,1,1,7201,0.755,5145
BLR,DEL,Akasa,50,18,0,150,1,0,6584,0.672,4937
CCU,BLR,AirIndia,25,9,3,150,1,0,4891,1.052,5580
BOM,DEL,Vistara,3,18,2,150,1,1,3549,1.425,4950
DEL,BLR,AirIndia,6,18,4,200,0,0,6110,1.459,9520
HYD,BOM,Vistara,44,18,0,150,1,1,5115,0.708,3465
BOM,BLR,IndiGo,60,21,2,180,1,0,5484,0.505,2545
DEL,MAA,Vistara,29,21,2,180,1,0,3580,1.009,4102
CCU,DEL,IndiGo,49,18,6,150,1,0,4508,0.744,3318
BOM,HYD,Vistara,32,6,3,200,0,1,4071,1.01,4038
BOM,HYD,Akasa,27,18,2,200,1,1,4283,1.083,4485
CCU,BOM,Akasa,45,18,4,180,1,1,5364,0.756,3619
CCU,BOM,Akasa,7,12,5,150,1,1,4731,1.442,6073
CCU,HYD,Akasa,30,6,0,150,1,1,6454,0.956,6020
CCU,BOM,AirIndia,43,9,6,200,1,0,3503,0.759,3230
BLR,CCU,Vistara,41,6,2,150,1,1,4975,0.867,4013
CCU,BLR,Vistara,51,18,5,200,1,1,6998,0.711,4723
HYD,MAA,IndiGo,9,12,2,150,0,0,7120,1.36,8448
BOM,HYD,IndiGo,42,6,5,180,0,0,7057,0.883,6802
BOM,DEL,IndiGo,43,9,6,150,0,1,5129,0.813,4135
MAA,DEL,IndiGo,41,6,6,200,0,0,5297,0.8,3558
BOM,HYD,AirIndia,45,18,5,150,0,1,4364,0.739,3232
CCU,MAA,Akasa,10,9,1,200,0,0,6426,1.373,8377
BLR,DEL,IndiGo,45,6,6,180,1,0,5048,0.862,4321
CCU,DEL,AirIndia,19,18,2,180,1,1,6520,1.114,7894
CCU,BLR,Akasa,45,9,2,150,0,0,6244,0.774,4236
CCU,MAA,Vistara,47,9,1,180,0,0,4044,0.777,3106
MAA,CCU,Vistara,26,6,3,180,0,0,5787,1.129,6460
HYD,DEL,IndiGo,15,12,2,200,0,0,4798,1.304,6030
MAA,HYD,Akasa,49,6,4,180,1,1,6645,0.699,4242
MAA,HYD,Vistara,50,21,3,150,0,0,6861,0.741,5297
DEL,BLR,Vistara,55,9,4,180,1,0,7073,0.542,3709
CCU,BLR,IndiGo,35,9,6,150,1,1,5970,0.902,5176
MAA,HYD,Akasa,15,21,3,150,0,0,6416,1.293,8333
CCU,DEL,AirIndia,56,21,4,180,1,1,7205,0.597,4175
MAA,BLR,AirIndia,55,9,4,200,1,0,5028,0.555,2717
BLR,DEL,IndiGo,25,18,5,150,0,0,4051,1.095,4599
BLR,CCU,AirIndia,9,12,3,200,1,0,3739,1.348,5204
MAA,CCU,Akasa,31,9,3,200,1,1,5846,0.97,5106
MAA,BLR,AirIndia,48,9,3,200,1,0,6451,0.741,4354
BLR,DEL,Akasa,26,6,6,150,0,1,6012,1.035,6327
BOM,HYD,Vistara,11,18,2,150,1,1,6798,1.278,10231
MAA,HYD,IndiGo,2,6,4,180,1,0,7104,1.507,11470
BLR,BOM,IndiGo,15,21,6,150,0,1,6071,1.258,8110
HYD,BOM,Vistara,11,21,5,150,0,1,7086,1.425,9759
MAA,BOM,IndiGo,2,9,4,200,1,1,5434,1.441,8688
DEL,CCU,Vistara,35,21,4,150,1,1,3979,0.83,3563
CCU,HYD,IndiGo,59,12,5,200,1,1,4213,0.503,2231
DEL,BLR,IndiGo,10,9,2,180,1,1,5870,1.412,8093
MAA,CCU,IndiGo,18,18,1,200,1,0,3821,1.121,4396
MAA,CCU,AirIndia,17,6,4,180,0,0,6030,1.093,6353
MAA,BOM,Akasa,56,18,4,200,0,1,6764,0.608,5025
MAA,BOM,AirIndia,28,12,1,180,0,0,4904,1.012,5146
HYD,CCU,Vistara,60,21,2,150,1,1,5926,0.449,2470
HYD,DEL,Vistara,52,18,4,180,0,1,6963,0.615,4170
MAA,BLR,Akasa,6,21,5,150,0,1,7407,1.404,9821
BOM,MAA,Vistara,48,12,4,180,0,0,5770,0.688,3658
HYD,BOM,AirIndia,28,21,5,150,1,1,5208,1.074,6614
CCU,BOM,Vistara,33,9,2,150,0,0,4114,0.981,4034
HYD,CCU,Vistara,50,12,4,180,0,0,5087,0.736,3419
BOM,CCU,Akasa,17,21,1,180,1,0,5514,1.244,6796
DEL,CCU,Akasa,18,18,0,200,1,1,4137,1.178,4961
DEL,CCU,Akasa,15,12,4,180,0,1,4687,1.269,5783
HYD,BLR,IndiGo,30,21,1,150,1,1,7345,1.017,7577
BOM,MAA,AirIndia,55,6,1,180,1,0,6098,0.645,4101
CCU,BOM,IndiGo,33,9,6,200,1,1,7241,0.849,6266
HYD,MAA,IndiGo,40,12,1,150,0,0,7073,0.863,5842
MAA,BOM,IndiGo,32,21,2,180,0,0,7272,0.96,6158
BOM,DEL,AirIndia,60,9,2,180,1,1,5905,0.446,2866
BLR,HYD,Vistara,25,21,2,200,0,0,7349,1.045,8094
MAA,CCU,Vistara,6,9,6,200,0,1,5171,1.37,7334
CCU,HYD,Akasa,42,18,4,150,0,1,3819,0.738,2282
MAA,DEL,Vistara,51,6,6,200,0,0,6087,0.663,4363
BLR,BOM,Vistara,45,9,3,200,0,0,7326,0.782,5427
MAA,BLR,AirIndia,55,21,0,200,1,1,5103,0.525,2604
CCU,HYD,IndiGo,35,6,5,200,0,1,4182,0.998,4164
CCU,DEL,AirIndia,10,12,4,180,0,0,6194,1.333,8290
BLR,CCU,AirIndia,6,12,1,180,1,1,7486,1.356,9508
CCU,MAA,Vistara,18,12,4,150,0,1,6724,1.232,8812
MAA,CCU,AirIndia,59,6,6,180,1,1,5866,0.458,2632
BOM,BLR,IndiGo,54,9,3,200,0,1,4370,0.541,2238
CCU,HYD,IndiGo,35,12,5,180,0,0,7171,0.885,5584
MAA,BLR,IndiGo,57,18,6,180,0,1,6212,0.6,3709
HYD,DEL,IndiGo,58,18,1,200,0,1,5630,0.504,2690
BLR,MAA,IndiGo,12,6,3,180,1,1,5023,1.335,6010
CCU,HYD,IndiGo,5,6,5,150,1,0,7032,1.415,10338
HYD,DEL,IndiGo,36,9,4,200,1,0,4192,0.875,3796
DEL,BLR,IndiGo,20,6,5,180,0,0,5988,1.146,6968
DEL,MAA,IndiGo,57,9,1,150,1,0,5521,0.569,3383
BOM,HYD,AirIndia,11,21,0,150,0,1,4257,1.265,5969
CCU,MAA,Akasa,11,18,5,150,1,1,6909,1.347,8043
MAA,CCU,AirIndia,21,9,2,180,0,0,7228,1.18,7551
CCU,DEL,Akasa,13,21,0,200,1,0,5804,1.293,7688
CCU,MAA,Vistara,30,9,2,200,0,0,4459,0.875,3903
CCU,HYD,IndiGo,5,9,2,180,0,1,5515,1.347,7983
HYD,CCU,IndiGo,16,21,0,150,1,1,5170,1.3,6114
DEL,BLR,AirIndia,1,6,2,180,0,0,3696,1.558,5042
DEL,CCU,Akasa,55,21,2,150,1,1,7237,0.599,4385
BLR,DEL,AirIndia,49,18,0,180,1,0,4299,0.784,3518
DEL,MAA,Akasa,2,12,6,180,1,1,4010,1.437,5107
DEL,CCU,IndiGo,45,12,0,180,0,0,3776,0.786,3069
CCU,HYD,Akasa,15,21,6,150,1,1,4654,1.207,5111
BOM,BLR,Akasa,11,9,6,180,0,1,6478,1.302,9502
BOM,BLR,AirIndia,20,6,1,150,0,1,4833,1.167,5942
MAA,HYD,IndiGo,35,6,1,150,1,1,6209,0.883,5556
DEL,MAA,AirIndia,54,6,3,180,0,0,4927,0.575,2711
BLR,DEL,Akasa,12,9,3,180,0,1,5258,1.249,6434
MAA,DEL,AirIndia,53,6,4,150,1,0,7151,0.666,4764
BLR,BOM,Vistara,34,6,6,150,0,1,5016,1.015,4977
BLR,CCU,Vistara,50,9,2,200,0,1,4713,0.604,2827
DEL,HYD,AirIndia,19,21,3,150,0,1,5921,1.313,7212
HYD,DEL,Akasa,2,18,0,200,0,1,5579,1.464,7668
DEL,BOM,Vistara,55,21,0,180,0,1,4607,0.652,2999
CCU,BLR,AirIndia,41,18,2,180,1,1,7162,0.845,6233
HYD,BLR,AirIndia,4,12,3,200,1,0,6396,1.388,9290
HYD,CCU,Akasa,52,9,1,150,0,0,6858,0.674,5654
MAA,BLR,Akasa,21,12,3,200,0,0,5367,1.105,5747
BLR,HYD,AirIndia,31,18,1,180,0,0,6772,1.016,6757
BOM,HYD,AirIndia,39,9,0,200,0,0,6265,0.78,4645
CCU,BOM,Vistara,44,6,1,200,1,1,4806,0.802,3455
HYD,DEL,IndiGo,51,6,0,180,0,1,4437,0.611,2876
DEL,BOM,AirIndia,26,6,1,180,1,1,6673,1.11,8062
HYD,BOM,AirIndia,33,21,0,180,1,1,5086,0.913,4718
MAA,BLR,Vistara,38,12,1,150,0,0,4203,0.906,4196
HYD,CCU,Vistara,26,12,1,200,0,0,4553,1.074,4952
DEL,CCU,Akasa,28,21,0,150,1,0,7498,1.039,7284
HYD,DEL,IndiGo,47,6,5,180,1,1,6221,0.729,4443
MAA,DEL,AirIndia,12,18,2,200,0,1,4190,1.361,4994
DEL,BLR,Akasa,42,18,2,200,0,1,5632,0.853,4309
DEL,HYD,AirIndia,38,12,3,180,1,1,4815,0.866,3895
MAA,BOM,AirIndia,21,18,6,200,0,0,5929,1.113,6551
HYD,DEL,AirIndia,27,6,6,180,0,0,3524,1.038,3272
BOM,CCU,IndiGo,19,9,0,150,0,1,4422,1.25,5893
HYD,DEL,IndiGo,37,12,2,200,0,0,6279,0.96,6031
BOM,DEL,IndiGo,60,18,2,200,1,1,7495,0.581,3920
DEL,CCU,Vistara,54,6,2,150,0,1,3861,0.558,2271
CCU,BOM,Vistara,3,6,3,150,1,0,4034,1.543,5917
HYD,BOM,Akasa,17,21,3,180,1,0,4782,1.195,6023
DEL,BOM,IndiGo,22,9,4,200,0,0,3544,1.138,4117
MAA,BOM,Vistara,17,12,3,200,0,1,5381,1.221,6732
CCU,BOM,IndiGo,44,21,1,180,1,1,5518,0.83,4875
BLR,HYD,Vistara,50,9,0,200,1,0,5390,0.568,3311
HYD,BOM,Vistara,36,12,4,200,1,1,6679,0.926,6592
BOM,CCU,Vistara,34,21,1,200,0,0,4811,0.914,4481
CCU,DEL,Akasa,37,9,5,180,0,1,6141,0.837,4789
BLR,BOM,Akasa,48,21,4,180,1,1,3609,0.759,2748
MAA,BOM,Akasa,24,21,2,180,1,1,6711,1.117,7826
MAA,HYD,AirIndia,12,21,4,180,0,0,6102,1.27,8415
CCU,MAA,Vistara,7,18,0,150,0,0,4881,1.476,6855
BOM,MAA,Vistara,56,9,0,150,1,0,6478,0.604,3430
CCU,BLR,Vistara,47,9,0,200,1,1,6565,0.678,4326
MAA,BOM,Vistara,18,12,5,200,0,1,6762,1.227,7943
CCU,DEL,AirIndia,50,6,2,180,1,0,5465,0.654,3621
HYD,BOM,AirIndia,20,12,0,200,1,0,5642,1.202,6864
HYD,CCU,IndiGo,10,21,4,180,0,0,3831,1.348,4803
DEL,MAA,Akasa,41,12,6,200,0,0,5871,0.797,3817
CCU,HYD,IndiGo,23,12,3,200,0,1,5216,1.032,5150
BOM,HYD,Vistara,25,12,4,200,0,0,4673,1.094,5561
BLR,BOM,IndiGo,51,18,6,200,0,0,4369,0.692,2733
BLR,BOM,AirIndia,53,18,1,150,1,1,5169,0.56,2826
CCU,BOM,Vistara,34,6,2,150,0,1,6092,0.909,5125
CCU,BLR,Akasa,56,18,6,200,1,1,4957,0.598,3018
HYD,BOM,Akasa,30,12,6,180,0,0,7341,1.005,7737
DEL,BOM,AirIndia,48,6,3,180,1,1,6054,0.78,5275
BOM,HYD,Akasa,44,9,4,200,0,1,3529,0.764,3045
BLR,DEL,Akasa,38,9,2,150,0,1,4542,0.837,3293
DEL,HYD,Vistara,25,21,2,150,0,1,7026,1.095,7933
CCU,DEL,AirIndia,48,12,2,150,0,1,3875,0.711,2645
MAA,CCU,Vistara,11,21,2,180,0,0,4385,1.231,5160
CCU,BOM,AirIndia,44,12,3,200,1,1,6682,0.82,5871
BLR,CCU,IndiGo,37,9,6,180,1,0,4424,0.769,3545
DEL,HYD,Vistara,9,6,3,180,1,1,3511,1.295,4341
BLR,DEL,IndiGo,36,21,5,180,1,1,3537,0.946,3510
DEL,CCU,Vistara,28,6,0,200,0,0,6027,1.008,6358
DEL,MAA,Akasa,2,9,0,180,0,0,3533,1.443,4846
BLR,HYD,Akasa,33,9,5,180,1,1,3580,0.976,3474
MAA,BOM,IndiGo,1,12,2,150,0,0,5886,1.429,9288
DEL,HYD,AirIndia,32,6,3,200,0,0,6839,0.919,5584
BOM,HYD,Akasa,56,6,0,200,1,0,4758,0.582,2786
BOM,MAA,Vistara,32,21,3,150,1,1,5130,1.011,5404
BLR,BOM,AirIndia,41,18,4,200,0,0,6014,0.838,4838
BLR,MAA,IndiGo,29,21,5,200,0,0,5693,1.037,5367
DEL,HYD,Vistara,5,6,1,180,0,1,6425,1.372,9356
BOM,HYD,Akasa,15,6,6,150,0,0,7349,1.237,9193
BLR,HYD,Akasa,23,6,6,200,1,0,3604,1.087,3715
DEL,HYD,AirIndia,50,12,1,180,0,0,4319,0.695,2699
CCU,MAA,Vistara,49,9,1,200,1,1,4245,0.692,2891
DEL,BOM,IndiGo,8,18,2,200,0,0,4375,1.341,6160
DEL,CCU,Vistara,18,12,1,200,1,1,4194,1.204,5317
MAA,HYD,IndiGo,17,9,3,200,1,1,6326,1.149,6699
CCU,BOM,Akasa,17,12,1,180,0,0,5464,1.243,6727
MAA,BLR,IndiGo,53,9,3,200,0,0,3665,0.516,1728
HYD,BLR,AirIndia,45,12,2,150,1,1,6684,0.769,4447
CCU,HYD,Akasa,21,9,1,180,1,0,6490,1.125,7722
DEL,HYD,Akasa,51,12,3,200,0,1,7124,0.623,4196
MAA,DEL,AirIndia,13,18,0,150,1,0,6061,1.36,7299
CCU,DEL,AirIndia,15,6,6,150,0,0,7269,1.294,7800
CCU,BOM,IndiGo,58,18,3,150,0,0,4530,0.464,2101
BOM,CCU,Vistara,17,9,3,200,0,1,4552,1.168,4796
DEL,BLR,Akasa,23,12,5,200,0,0,3504,1.251,4643
BOM,BLR,Akasa,60,18,3,150,1,1,5367,0.431,2476
DEL,CCU,IndiGo,37,12,5,150,0,0,4019,0.928,3770
MAA,CCU,Vistara,45,12,1,200,1,1,5110,0.697,3077
DEL,HYD,IndiGo,29,12,6,180,0,1,7409,0.992,8064
BLR,HYD,IndiGo,43,9,2,200,0,0,4391,0.836,3712
MAA,DEL,Akasa,35,21,5,200,1,0,4018,0.778,3180
HYD,BLR,Akasa,46,9,1,200,1,1,4556,0.804,3722
MAA,BOM,Vistara,14,6,1,200,0,0,5101,1.191,6134
HYD,BLR,AirIndia,34,12,3,150,1,1,5448,0.923,4852
MAA,BLR,IndiGo,30,21,5,180,0,1,5895,1.064,6475
BLR,CCU,AirIndia,24,6,5,200,1,0,5979,1.066,5541
CCU,MAA,Vistara,1,18,3,180,1,0,5382,1.446,7765
HYD,MAA,IndiGo,27,9,4,200,1,1,3563,0.969,3449
CCU,DEL,AirIndia,52,21,4,180,0,0,5700,0.618,3642
HYD,DEL,AirIndia,47,21,2,200,1,0,4041,0.673,2604
